NU_ANO_CENSO|CO_IES|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_LOCAL_OFERTA|CO_UF|CO_MUNICIPIO|IN_CAPITAL|CO_CURSO|NO_CURSO|TP_SITUACAO|CO_CINE_ROTULO|TP_GRAU_ACADEMICO|TP_MODALIDADE_ENSINO|TP_NIVEL_ACADEMICO|IN_GRATUITO|TP_ATRIBUTO_INGRESSO|NU_CARGA_HORARIA|DT_INICIO_FUNCIONAMENTO|DT_AUTORIZACAO_CURSO|IN_AJUDA_DEFICIENTE|IN_MATERIAL_DIGITAL|IN_MATERIAL_AMPLIADO|IN_MATERIAL_TATIL|IN_MATERIAL_IMPRESSO|IN_MATERIAL_AUDIO|IN_MATERIAL_BRAILLE|IN_MATERIAL_LIBRAS|IN_DISCIPLINA_LIBRAS|IN_TRADUTOR_LIBRAS|IN_GUIA_INTERPRETE|IN_RECURSOS_COMUNICACAO|IN_RECURSOS_INFORMATICA|IN_INTEGRAL|IN_MATUTINO|IN_VESPERTINO|IN_NOTURNO|NU_INTEGRALIZACAO_INTEGRAL|NU_INTEGRALIZACAO_MATUTINO|NU_INTEGRALIZACAO_VESPERTINO|NU_INTEGRALIZACAO_NOTURNO|NU_INTEGRALIZACAO_EAD|IN_OFERECE_DISC_SEMI_PRES|NU_PERC_CARGA_SEMI_PRES|IN_POSSUI_LABORATORIO|QT_INSC_VAGA_NOVA_INTEGRAL|QT_INSC_VAGA_NOVA_MATUTINO|QT_INSC_VAGA_NOVA_VESPERTINO|QT_INSC_VAGA_NOVA_NOTURNO|QT_INSC_VAGA_NOVA_EAD|QT_INSC_VAGA_REMAN_INTEGRAL|QT_INSC_VAGA_REMAN_MATUTINO|QT_INSC_VAGA_REMAN_VESPERTINO|QT_INSC_VAGA_REMAN_NOTURNO|QT_INSC_VAGA_REMAN_EAD|QT_INSC_PROG_ESP_INTEGRAL|QT_INSC_PROG_ESP_MATUTINO|QT_INSC_PROG_ESP_VESPERTINO|QT_INSC_PROG_ESP_NOTURNO|QT_INSC_PROG_ESP_EAD|QT_INSC_PRINCIPAL_INTEGRAL|QT_INSC_PRINCIPAL_MATUTINO|QT_INSC_PRINCIPAL_VESPERTINO|QT_INSC_PRINCIPAL_NOTURNO|QT_INSC_PRINCIPAL_EAD|QT_INSC_OUTRA_VAGA_INTEGRAL|QT_INSC_OUTRA_VAGA_MATUTINO|QT_INSC_OUTRA_VAGA_VESPERTINO|QT_INSC_OUTRA_VAGA_NOTURNO|QT_INSC_OUTRA_VAGA_EAD|QT_INSC_ANUAL_INTEGRAL|QT_INSC_ANUAL_MATUTINO|QT_INSC_ANUAL_VESPERTINO|QT_INSC_ANUAL_NOTURNO|QT_INSC_ANUAL_EAD|QT_VAGAS_NOVAS_INTEGRAL|QT_VAGAS_NOVAS_MATUTINO|QT_VAGAS_NOVAS_VESPERTINO|QT_VAGAS_NOVAS_NOTURNO|QT_VAGAS_NOVAS_EAD|QT_VAGAS_REMAN_INTEGRAL|QT_VAGAS_REMAN_MATUTINO|QT_VAGAS_REMAN_VESPERTINO|QT_VAGAS_REMAN_NOTURNO|QT_VAGAS_REMAN_EAD|QT_VAGAS_PROG_ESP_INTEGRAL|QT_VAGAS_PROG_ESP_MATUTINO|QT_VAGAS_PROG_ESP_VESPERTINO|QT_VAGAS_PROG_ESP_NOTURNO|QT_VAGAS_PROG_ESP_EAD|QT_VAGAS_PRINCIPAL_INTEGRAL|QT_VAGAS_PRINCIPAL_MATUTINO|QT_VAGAS_PRINCIPAL_VESPERTINO|QT_VAGAS_PRINCIPAL_NOTURNO|QT_VAGAS_PRINCIPAL_EAD|QT_VAGAS_OUTRAS_INTEGRAL|QT_VAGAS_OUTRAS_MATUTINO|QT_VAGAS_OUTRAS_VESPERTINO|QT_VAGAS_OUTRAS_NOTURNO|QT_VAGAS_OUTRAS_EAD|QT_VAGAS_ANUAL_INTEGRAL|QT_VAGAS_ANUAL_MATUTINO|QT_VAGAS_ANUAL_VESPERTINO|QT_VAGAS_ANUAL_NOTURNO|QT_VAGAS_ANUAL_EAD|QT_MATRICULA_TOTAL|QT_CONCLUINTE_TOTAL|QT_INGRESSO_TOTAL|QT_INGRESSO_VAGA_NOVA|QT_INGRESSO_PROCESSO_SELETIVO|QT_VAGA_TOTAL|QT_INSCRITO_TOTAL
2019|2579|4|2|||||1308809|GESTÃO DE RECURSOS HUMANOS|1|0413G07|3|2|1|0|0|1840|||1|0|0|0|0|0|0|0|1|1|0|1|1|||||||||2.0|||1|||||50|||||2|||||0||||||||||||||||||||300|||||5|||||0||||||||||||||||1|0|1|1||305|52
2019|2579|4|2|||||1457050|EDUCAÇÃO FÍSICA|1|0114E03|2|2|1|0|0|3200|||1|0|0|0|0|0|0|0|1|1|0|1|1|||||||||4.0|||1|||||80|||||5|||||0||||||||||||||||||||300|||||5|||||0||||||||||||||||2|0|2|2||305|85
2019|2579|4|2|||||1457051|CIÊNCIAS CONTÁBEIS|1|0411C01|1|2|1|0|0|3000|||1|0|0|0|0|0|0|0|1|1|0|1|1|||||||||4.0|||1|||||48|||||0|||||0||||||||||||||||||||100|||||0|||||0||||||||||||||||0|0|0|0||100|48
2019|2579|4|2|||||1457052|ENGENHARIA DE PRODUÇÃO|1|0725E02|1|2|1|0|0|3600|||1|0|0|0|0|0|0|0|1|1|0|1|1|||||||||2.0|||1|||||60|||||3|||||0||||||||||||||||||||300|||||5|||||0||||||||||||||||20|0|14|14||305|63
2019|2579|4|2|||||1457056|PEDAGOGIA|1|0113P01|2|2|1|0|0|3200|||1|0|0|0|0|0|0|0|1|1|0|1|1|||||||||3.0|||1|||||40|||||2|||||0||||||||||||||||||||300|||||5|||||0||||||||||||||||11|0|8|8||305|42
2019|2579|4|2|1038222|31|3147006|0|1467961|AGRONOMIA|1|0811A04|1|1|1|0|0|3600|04FEB2019:00:00:00||1|0|0|0|0|0|0|0|1|1|0|1|1|0|0|0|1||||5.0||1|20.00|1||||148|||||17|||||0||||||||||||||||||||100|||||20|||||0|||||||||||||||||39|0|39|39||120|165
2019|2579|4|2|1038222|31|3147006|0|1467971|MEDICINA VETERINÁRIA|1|0841M01|1|1|1|0|0|4000|04FEB2019:00:00:00||1|0|0|0|0|0|0|0|1|1|0|1|1|0|0|0|1||||5.0||0||1||||120|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||70|0|72|72||100|120
2019|2581|4|3|1074670|29|2927408|1|55632|CIÊNCIAS CONTÁBEIS|1|0411C01|1|1|1|0|0|3066|16SEP2002:00:00:00||1|1|1|0|1|1|0|0|1|0|0|1|1|1|0|0|0|4.0|||||0||1|180|||||12|||||0||||||||||||||||||||180|||||12|||||0||||||||||||||||||||45|0|26|24||192|192
2019|2581|4|3|1074670|29|2927408|1|72105|PROCESSOS GERENCIAIS|1|0413G05|3|1|1|0|0|1600|09AUG2004:00:00:00||0|||||||||||||1|0|0|0|2.0|||||0||0|100|||||20|||||0||||||||||||||||||||100|||||20|||||0||||||||||||||||||||18|4|17|16||120|120
2019|2581|4|3|28641|29|2927408|1|81194|ENFERMAGEM|1|0913E01|1|1|1|0|0|4400|21MAR2005:00:00:00||0|||||||||||||1|0|0|0|5.0|||||0||0|84|||||20|||||0||||||||||||||||||||84|||||20|||||0||||||||||||||||||||269|60|54|51||104|104
2019|2581|4|3|1052177|29|2927408|1|85680|PEDAGOGIA|1|0113P01|2|1|1|0|0|2920|12JAN2006:00:00:00||0|||||||||||||1|0|0|0|4.0|||||0||0|200|||||15|||||0||||||||||||||||||||200|||||15|||||0||||||||||||||||||||84|6|27|27||215|215
2019|2581|4|3|1074670|29|2927408|1|89518|ADMINISTRAÇÃO|1|0413A01|1|1|1|0|0|3078|06FEB2006:00:00:00||0|||||||||||||1|0|0|0|4.0|||||0||0|150|||||20|||||0||||||||||||||||||||150|||||20|||||0||||||||||||||||||||213|22|55|53||170|170
2019|2581|4|3|1074670|29|2927408|1|92015|DIREITO|1|0421D01|1|1|1|0|0|4460|24JUL2006:00:00:00||0|||||||||||||1|0|0|0|5.0|||||0||0|200|||||20|||||0||||||||||||||||||||200|||||20|||||0||||||||||||||||||||611|109|138|133||220|220
2019|2581|4|3|28641|29|2927408|1|104494|FISIOTERAPIA|1|0915F01|1|1|1|0|0|4460|30AUG2007:00:00:00||0|||||||||||||1|0|0|0|5.0|||||0||0|200|||||20|||||0||||||||||||||||||||200|||||20|||||0||||||||||||||||||||390|4|112|110||220|220
2019|2581|4|3|1052177|29|2927408|1|115172|NUTRIÇÃO|1|0915N01|1|1|1|0|0|3650|03AUG2010:00:00:00||0|||||||||||||1|0|0|0|4.0|||||0||0|80|||||20|||||0||||||||||||||||||||80|||||20|||||0||||||||||||||||||||283|16|42|40||100|100
2019|2581|4|3|1052177|29|2927408|1|122819|SERVIÇO SOCIAL|1|0923S01|1|1|1|0|0|3000|08FEB2011:00:00:00||0|||||||||||||1|0|0|0|4.0|||||0||0|160|||||20|||||0||||||||||||||||||||160|||||20|||||0||||||||||||||||||||117|17|31|31||180|180
2019|2581|4|3|1052177|29|2927408|1|1260065|ENGENHARIA AMBIENTAL|1|0712E01|1|1|1|0|0|4180|09SEP2016:00:00:00||0|||||||||||||1|0|0|0|5.0|||||0||0|160|||||12|||||0||||||||||||||||||||180|||||12|||||0||||||||||||||||||||17|0|12|12||192|172
2019|2581|4|3|1052177|29|2927408|1|1260066|REDES DE COMPUTADORES|1|0612R01|3|1|1|0|0|4320|01OCT2015:00:00:00||0|||||||||||||1|0|0|0|2.5|||||0||0|150|||||10|||||0||||||||||||||||||||150|||||10|||||0||||||||||||||||||||13|0|11|11||160|160
2019|2581|4|3|1052177|29|2927408|1|1305137|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|1|0615S02|3|1|1|0|0|4600|27NOV2015:00:00:00||0|||||||||||||1|0|0|0|2.5|||||0||0|180|||||18|||||0||||||||||||||||||||180|||||18|||||0||||||||||||||||||||94|1|36|29||198|198
2019|2581|4|3|1052177|29|2927408|1|1305141|ENGENHARIA CIVIL|1|0732E01|1|1|1|0|0|3940|02FEB2017:00:00:00||1|1|0|0|1|1|0|1|1|0|0|1|1|1|0|0|0|5.0|||||0||1|200|||||20|||||0||||||||||||||||||||200|||||20|||||0||||||||||||||||||||33|0|24|23||220|220
2019|2582|5|3|659225|41|4119608|0|55005|SISTEMAS DE INFORMAÇÃO|3|0615S02|1|1|1|0|0|3200|30SEP2002:00:00:00||1|1|1|0|1|1|0|1|1|1|0|1|1|0|0|0|1||||4.0||0||0||||0|||||0|||||0||||||||||||||||||||0|||||0|||||0|||||||||||||||||0|0|0|0||0|0
2019|2582|5|3|659225|41|4119608|0|55007|ADMINISTRAÇÃO|1|0413A01|1|1|1|0|0|3096|30SEP2002:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||4.0||0||1||||240|||||1|||||0||||||||||||||||||||100|||||1|||||0|||||||||||||||||138|23|55|54||101|241
2019|2582|5|3|659225|41|4119608|0|55009|LETRAS - LÍNGUA PORTUGUESA|3|0115L13|2|1|1|0|0|2800|30SEP2002:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||3.0||0||0||||0|||||0|||||0||||||||||||||||||||0|||||0|||||0|||||||||||||||||1|1|0|0||0|0
2019|2582|5|3|659225|41|4119608|0|56746|DIREITO|1|0421D01|1|1|1|0|0|4000|30SEP2002:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||5.0||0||1||||255|||||7|||||0||||||||||||||||||||120|||||20|||||0|||||||||||||||||273|61|71|65||140|262
2019|2582|5|3|659225|41|4119608|0|68151|SERVIÇO SOCIAL|3|0923S01|1|1|1|0|0|3053|02FEB2004:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||4.0||0||0||||0|||||0|||||0||||||||||||||||||||0|||||0|||||0|||||||||||||||||0|0|0|0||0|0
2019|2582|5|3|659225|41|4119608|0|80737|EDUCAÇÃO FÍSICA|1|0114E03|2|1|1|0|0|3000|14FEB2005:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||3.0||0||1||||101|||||4|||||0||||||||||||||||||||90|||||10|||||0|||||||||||||||||48|16|13|12||100|105
2019|2582|5|3|659225|41|4119608|0|85604|AGRONEGÓCIO|1|0811A03|3|1|1|0|0|2400|01AUG2005:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|0|0|0|0|1||||3.0||0||0||||0|||||0|||||0||||||||||||||||||||0|||||0|||||0|||||||||||||||||0|0|0|0||0|0
2019|2582|5|3|659225|41|4119608|0|1181793|EDUCAÇÃO FÍSICA|1|0915E01|1|1|1|0|0|3200|08MAR2013:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||4.0||0||1||||120|||||3|||||0||||||||||||||||||||90|||||10|||||0|||||||||||||||||46|20|26|23||100|123
2019|2582|5|3|659225|41|4119608|0|1186073|PEDAGOGIA|1|0113P01|2|1|1|0|0|3300|03JUN2013:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||3.0||0||1||||80|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||84|32|40|40||100|80
2019|2582|5|3|659225|41|4119608|0|1186242|GESTÃO DA TECNOLOGIA DA INFORMAÇÃO|3|0612G01|3|1|1|0|0|2000|19APR2013:00:00:00||1|1|1|0|1|1|0|1|1|1|1|1|0|0|0|0|1||||2.5||0||0||||0|||||0|||||0||||||||||||||||||||0|||||0|||||0|||||||||||||||||0|0|0|0||0|0
2019|2582|5|3|659225|41|4119608|0|1283923|ENGENHARIA AGRONÔMICA|1|0811A04|1|1|1|0|0|3787|15FEB2016:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||5.0||0||1||||302|||||5|||||0||||||||||||||||||||100|||||5|||||0|||||||||||||||||334|0|93|88||105|307
2019|2582|5|3|659225|41|4119608|0|1322379|MEDICINA VETERINÁRIA|1|0841M01|1|1|1|0|0|4000|06JUN2016:00:00:00||1|1|1|1|1|1|0|1|1|1|1|1|1|0|0|0|1||||5.0||0||1||||260|||||5|||||0||||||||||||||||||||100|||||10|||||0|||||||||||||||||191|0|55|50||110|265
2019|2591|5|3|1006609|33|3304557|1|49315|CIÊNCIAS ECONÔMICAS|1|0311E01|1|1|1|0|0|3180|28MAR2001:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|0||4.0||||0||1||898|||||1|||||0||||||||||||||||||||99|||||1|||||0|||||||||||||||||||193|42|52|51||100|899
2019|2593|4|3|139691|23|2307304|0|68124|CIÊNCIAS CONTÁBEIS|1|0411C01|1|1|1|0|0|2988|15DEC2003:00:00:00||1|1|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1||||4.0||0||1||||317|||||16|||||0||||||||||||||||||||100|||||20|||||0|||||||||||||||||297|76|52|38||120|333
2019|2593|4|3|139691|23|2307304|0|95175|SISTEMAS DE INFORMAÇÃO|1|0615S02|1|1|1|0|0|3210|08JUN2006:00:00:00||1|1|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1||||4.0||0||1||||204|||||3|||||0||||||||||||||||||||100|||||10|||||0|||||||||||||||||204|33|41|39||110|207
2019|2593|4|3|139691|23|2307304|0|95191|ENFERMAGEM|1|0913E01|1|1|1|0|0|4140|08JUN2006:00:00:00||1|1|1|0|0|0|0|0|1|0|0|0|1|0|1|0|0||5.0||||0||1||498|||||19|||||0||||||||||||||||||||120|||||20|||||0|||||||||||||||||||342|58|74|54||140|517
2019|2593|4|3|139691|23|2307304|0|1071152|FARMÁCIA|1|0916F01|1|1|1|0|0|4380|12JUL2010:00:00:00||1|1|1|0|0|0|0|0|1|0|0|0|1|0|1|0|0||5.0||||0||1||282|||||23|||||0||||||||||||||||||||100|||||25|||||0|||||||||||||||||||345|71|69|49||125|305
2019|2593|4|3|139691|23|2307304|0|1134368|NUTRIÇÃO|1|0915N01|1|1|1|0|0|3580|05DEC2011:00:00:00||1|1|1|0|0|0|0|0|1|0|0|0|1|0|1|0|0||4.0||||0||1||426|||||13|||||0||||||||||||||||||||100|||||15|||||0|||||||||||||||||||376|106|64|48||115|439
2019|2593|4|3|139691|23|2307304|0|1174896|ARQUITETURA E URBANISMO|1|0731A02|1|1|1|0|0|4300|22NOV2013:00:00:00||1|1|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1||||5.0||0||1||||380|||||8|||||0||||||||||||||||||||100|||||10|||||0|||||||||||||||||381|60|72|56||110|388
2019|2593|4|3|139691|23|2307304|0|1364093|GASTRONOMIA|1|1013G01|3|1|1|0|0|2000|12DEC2017:00:00:00||1|1|1|0|0|0|0|0|1|0|0|0|1|0|0|1|1|||2.0|2.0||0||1|||25|93||||1|7||||0|0|||||||||||||||||||50|50||||5|10||||0|0|||||||||||||||||101|31|49|39||115|126
2019|2593|4|3|139691|23|2307304|0|1364095|SEGURANÇA NO TRABALHO|1|1022S01|3|1|1|0|0|2660|03APR2017:00:00:00||1|1|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1||||3.0||0||1||||75|||||1|||||0||||||||||||||||||||100|||||20|||||0|||||||||||||||||51|0|27|24||120|76
2019|2593|4|3|139691|23|2307304|0|1386125|MEDICINA VETERINÁRIA|1|0841M01|1|1|1|0|0|4460|14MAY2018:00:00:00||1|1|1|0|0|0|0|0|1|0|0|0|1|0|0|1|0|||5.0|||0||1|||407|||||2|||||0||||||||||||||||||||100|||||5|||||0||||||||||||||||||137|0|79|69||105|409
2019|2593|4|3|139691|23|2307304|0|1386328|DIREITO|1|0421D01|1|1|1|0|0|4560|14MAY2018:00:00:00||1|1|1|0|0|0|0|0|1|0|0|0|1|0|0|1|0|||5.0|||0||1|||787|||||20|||||0||||||||||||||||||||150|||||25|||||0||||||||||||||||||186|0|91|67||175|807
2019|2613|4|2|1066379|12|1200401|1|111236|PEDAGOGIA|1|0113P01|2|1|1|0|0|3200|02AUG2009:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||4.0||1|13.00|1||||403|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||155|50|58|58||100|403
2019|2613|4|2|1066379|12|1200401|1|117530|CIÊNCIAS BIOLÓGICAS|1|0114B01|2|1|1|0|0|2840|10FEB2010:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||4.0||0||0||||0|||||0|||||0||||||||||||||||||||0|||||0|||||0|||||||||||||||||0|0|0|0||0|0
2019|2613|4|2|1066379|12|1200401|1|117532|SISTEMAS DE INFORMAÇÃO|1|0615S02|1|1|1|0|0|3000|10MAR2010:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||4.0||1|13.00|1||||511|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||180|51|64|64||100|511
2019|2613|4|2|1066379|12|1200401|1|118828|ADMINISTRAÇÃO|1|0413A01|1|1|1|0|0|3000|12FEB2010:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||4.0||1|13.00|1||||125|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||207|57|64|64||100|125
2019|2613|4|2|1066379|12|1200401|1|1077647|FISIOTERAPIA|1|0915F01|1|1|1|0|0|4000|08JUL2011:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||5.0||1|16.00|1||||543|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||298|114|41|41||100|543
2019|2613|4|2|1066379|12|1200401|1|1077696|FARMÁCIA|1|0916F01|1|1|1|0|0|4050|25JUL2011:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||5.0||1|16.00|1||||579|||||0|||||0||||||||||||||||||||150|||||0|||||0|||||||||||||||||332|168|34|34||150|579
2019|2613|4|2|1066379|12|1200401|1|1078534|BIOMEDICINA|1|0914B01|1|1|1|0|0|3280|25JUL2011:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||4.0||1|13.00|1||||841|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||228|101|22|22||100|841
2019|2613|4|2|1066379|12|1200401|1|1099815|ENFERMAGEM|1|0913E01|1|1|1|0|0|4030|08JUL2011:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||5.0||1|13.00|1||||985|||||0|||||0||||||||||||||||||||80|||||0|||||0|||||||||||||||||450|123|101|101||80|985
2019|2613|4|2|1066379|12|1200401|1|1156378|CIÊNCIAS CONTÁBEIS|1|0411C01|1|1|1|0|0|3000|03FEB2014:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||4.0||1|13.00|1||||501|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||219|93|44|44||100|501
2019|2613|4|2|1066379|12|1200401|1|1257915|ENGENHARIA CIVIL|1|0732E01|1|1|1|0|0|3600|16NOV2015:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||5.0||1|16.00|1||||711|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||184|0|37|37||100|711
2019|2613|4|2|1066379|12|1200401|1|1257916|ENGENHARIA AMBIENTAL E SANITÁRIA|1|0712E01|1|1|1|0|0|3600|16NOV2015:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||5.0||1|16.00|1||||143|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||75|0|0|0||100|143
2019|2613|4|2|1066379|12|1200401|1|1257919|ARQUITETURA E URBANISMO|1|0731A02|1|1|1|0|0|3600|||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||5.0||1|16.00|1||||30|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||8|0|3|3||100|30
2019|2613|4|2|1066379|12|1200401|1|1257920|EDUCAÇÃO FÍSICA|1|0114E03|2|1|1|0|0|3200|19JAN2015:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||4.0||1|13.00|1||||137|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||71|41|0|0||100|137
2019|2613|4|2|1066379|12|1200401|1|1257921|NUTRIÇÃO|1|0915N01|1|1|1|0|0|3200|16NOV2015:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||4.0||1|13.00|1||||754|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||177|48|52|52||100|754
2019|2613|4|2|1066379|12|1200401|1|1284935|PSICOLOGIA|1|0313P01|1|1|1|0|0|4000|14NOV2016:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||5.0||1|14.00|1||||456|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||35|0|1|1||100|456
2019|2613|4|2|1066379|12|1200401|1|1284961|ODONTOLOGIA|1|0911O01|1|1|1|0|0|4000|16NOV2015:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||5.0||1|16.00|1||||677|||||0|||||0||||||||||||||||||||150|||||0|||||0|||||||||||||||||302|0|42|42||150|677
2019|2613|4|2|1066379|12|1200401|1|1304121|EDUCAÇÃO FÍSICA|1|0915E01|1|1|1|0|0|3200|07DEC2015:00:00:00||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||4.0||1|13.00|1||||614|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||74|16|4|4||100|614
2019|2613|4|2|1066379|12|1200401|1|1365580|COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA|1|0414P01|1|1|1|0|0|3000|||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||4.0||1|13.00|1||||260|||||0|||||0||||||||||||||||||||100|||||0|||||0|||||||||||||||||34|0|7|7||100|260
2019|2613|4|2|1066379|12|1200401|1|1386001|DIREITO|1|0421D01|1|1|1|0|0|3860|||1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1||||5.0||1|5.00|1||||530|||||128|||||0||||||||||||||||||||150|||||150|||||0|||||||||||||||||186|0|269|269||300|658
2019|2616|4|3|1054619|33|3304706|0|71261|ADMINISTRAÇÃO|1|0413A01|1|1|1|0|0|3400|01JUN2004:00:00:00||1|1|0|0|0|1|1|1|1|1|0|1|1|0|0|0|1||||4.0||1|20.00|1||||25|||||0|||||0||||||||||||||||||||129|||||5|||||0|||||||||||||||||98|44|0|0||134|25
2019|2616|4|3|1054619|33|3304706|0|80154|DIREITO|1|0421D01|1|1|1|0|0|4200|17DEC2004:00:00:00||1|1|0|0|0|1|1|1|1|1|0|1|1|0|0|0|1||||5.0||1|20.00|1||||82|||||16|||||0||||||||||||||||||||96|||||20|||||0|||||||||||||||||347|65|90|74||116|98
2019|2616|4|3|1054619|33|3304706|0|103546|EDUCAÇÃO FÍSICA|1|0114E03|2|1|1|0|0|2804|02MAY2007:00:00:00||1|1|0|0|0|1|1|1|1|1|0|1|1|0|0|0|1||||3.0||1|20.00|1||||34|||||0|||||0||||||||||||||||||||60|||||5|||||0|||||||||||||||||57|29|0|0||65|34
2019|2616|4|3|1054619|33|3304706|0|120591|ENFERMAGEM|1|0913E01|1|1|1|0|0|4440|31MAY2009:00:00:00||1|1|0|0|0|1|1|1|1|1|0|1|1|0|0|0|1||||5.0||1|20.00|1||||53|||||0|||||0||||||||||||||||||||60|||||5|||||0|||||||||||||||||113|33|33|33||65|53
2019|2616|4|3|1054619|33|3304706|0|1161745|ENGENHARIA CIVIL|1|0732E01|1|1|1|0|0|4440|29JUL2013:00:00:00||1|1|0|0|0|1|1|1|1|1|0|1|1|0|0|0|1||||5.0||1|20.00|1||||16|||||3|||||0||||||||||||||||||||42|||||3|||||0|||||||||||||||||94|37|2|0||45|19
2019|2616|4|3|1054619|33|3304706|0|1280291|PSICOLOGIA|1|0313P01|1|1|1|0|0|4540|01FEB2016:00:00:00||1|1|0|0|0|1|1|1|1|1|0|1|1|0|0|0|1||||5.0||1|20.00|1||||40|||||11|||||0||||||||||||||||||||51|||||15|||||0|||||||||||||||||89|0|34|23||66|51
2019|2617|5|3|659237|33|3304557|1|73717|TEOLOGIA|1|0221T01|1|1|1|0|0|3590|14FEB2005:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|||4.0|||0||0|||18|||||0|||||0||||||||||||||||||||120|||||0|||||0||||||||||||||||||39|7|13|13||120|18
2019|2617|5|3|659237|33|3304557|1|73719|FILOSOFIA|1|0223F01|1|1|1|0|0|2680|14FEB2005:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|||3.0|||0||0|||33|||||0|||||0||||||||||||||||||||120|||||0|||||0||||||||||||||||||47|8|17|17||120|33
2019|2617|5|3|659237|33|3304557|1|120737|FILOSOFIA|1|0114F01|2|1|1|0|0|3080|08FEB2010:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|||4.0|||0||0|||8|||||0|||||0||||||||||||||||||||60|||||0|||||0||||||||||||||||||25|7|5|5||60|8
2019|2620|4|3|1082344|41|4101002|0|87452|ADMINISTRAÇÃO|1|0413A01|1|1|1|0|0|3320|13OCT2005:00:00:00||1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1||||4.0||0||1||||20|||||0|||||0||||||||||||||||||||20|||||0|||||0|||||||||||||||||92|21|16|16||20|20
